"","gbifID","species","locality"
"14315",1342966846,"Jacobaea aquatica x vulgaris","Rømø"
"14316",1342966473,"Jacobaea aquatica","Rømø"
"14317",1342966446,"Jacobaea aquatica","Rømø"
"14318",1342965732,"Sempervivum tectorum","Rømø"
"14319",1342964760,"Hylotelephium telephium","Rømø"
"14320",1342964746,"Hylotelephium telephium","Rømø"
"14321",1342964737,"Hylotelephium telephium","Rømø"
"14322",1342960649,"Sedum acre","Rømø"
"14323",1342960641,"Sedum acre","Rømø"
"14324",1342960579,"Sedum acre","Rømø"
"14325",1342959664,"Secale segetale","Rømø"
"14326",1342959658,"Secale segetale","Rømø"
"14327",1342959653,"Secale segetale","Rømø"
"14328",1342959633,"Secale segetale","Rømø"
"14329",1342959588,"Secale segetale","Rømø"
"14330",1342958494,"Achillea ptarmica","Rømø"
"14331",1342958467,"Scutellaria galericulata","Rømø"
"14332",1342958464,"Scutellaria galericulata","Rømø"
"14333",1342958428,"Scutellaria galericulata","Rømø"
"14334",1342958362,"Achillea ptarmica","Rømø"
"14335",1342958122,"Achillea ptarmica","Rømø"
"14336",1342956938,"Scrophularia nodosa","Rømø"
"14337",1342955692,"Scleranthus perennis","Rømø"
"14338",1342955675,"Scleranthus perennis","Rømø"
"14339",1342955657,"Scleranthus perennis","Rømø"
"14340",1342955641,"Scleranthus perennis","Rømø"
"14341",1342955632,"Scleranthus perennis","Rømø"
"14342",1342955631,"Scleranthus perennis","Rømø"
"14343",1342955629,"Scleranthus perennis","Rømø"
"14344",1342955625,"Scleranthus perennis","Rømø"
"14345",1342955616,"Scleranthus perennis","Rømø"
"14346",1342955610,"Scleranthus perennis","Rømø"
"14347",1342955601,"Scleranthus perennis","Rømø"
"14348",1342955598,"Scleranthus perennis","Rømø"
"14349",1342955586,"Scleranthus perennis","Rømø"
"14350",1342955583,"Scleranthus perennis","Rømø"
"14351",1342955163,"Achillea ptarmica","Rømø"
"14352",1342954980,"Scleranthus annuus","Rømø"
"14353",1342954976,"Scleranthus annuus","Rømø"
"14354",1342953828,"Scleranthus annuus × perennis","Rømø"
"14355",1342953802,"Scleranthus annuus × perennis","Rømø"
"14356",1342953786,"Scleranthus annuus × perennis","Rømø"
"14357",1342953785,"Scleranthus annuus × perennis","Rømø"
"14358",1342953775,"Scleranthus annuus × perennis","Rømø"
"14359",1342953763,"Scleranthus annuus × perennis","Rømø"
"14360",1342953742,"Scleranthus annuus × perennis","Rømø"
"14361",1342951678,"Scilla siberica","Rømø"
"14362",1342951493,"Schoenoplectus tabernaemontani","Rømø"
"14363",1342950837,"Schoenoplectus tabernaemontani","Rømø"
"14364",1342950791,"Schoenoplectus tabernaemontani","Rømø"
"14365",1342950772,"Schoenoplectus tabernaemontani","Rømø"
"14366",1342950126,"Schoenoplectus lacustris","Rømø"
"14367",1342948048,"Saxifraga granulata","Rømø"
"14368",1342948044,"Saxifraga granulata","Rømø"
"14369",1342948026,"Saxifraga granulata","Rømø"
"14370",1342946572,"Cytisus scoparius","Rømø"
"14371",1342946552,"Cytisus scoparius","Rømø"
"14372",1342946473,"Cytisus scoparius","Rømø"
"14373",1342944326,"Poterium sanguisorba","Rømø"
"14374",1342944024,"Arrhenatherum elatius","Rømø"
"14375",1342944019,"Arrhenatherum elatius","Rømø"
"14376",1342944002,"Arrhenatherum elatius","Rømø"
"14377",1342943899,"Arrhenatherum elatius","Rømø"
"14378",1342943826,"Arrhenatherum elatius","Rømø"
"14379",1342943288,"Aronia prunifolia","Rømø"
"14380",1342941015,"Sambucus nigra","Rømø"
"14381",1342941014,"Sambucus nigra","Rømø"
"14382",1342940994,"Sambucus nigra","Rømø"
"14383",1342940993,"Sambucus nigra","Rømø"
"14384",1342940969,"Sambucus nigra","Rømø"
"14385",1342940414,"Salsola kali","Rømø"
"14386",1342940401,"Salsola kali","Rømø"
"14387",1342940394,"Salsola kali","Rømø"
"14388",1342940388,"Salsola kali","Rømø"
"14389",1342938843,"Salix viminalis","Rømø"
"14390",1342938835,"Salix viminalis","Rømø"
"14391",1342938370,"Salix triandra","Rømø"
"14392",1342938349,"Salix triandra","Rømø"
"14393",1342937232,"Salix repens","Rømø"
"14394",1342937223,"Salix repens","Rømø"
"14395",1342937203,"Salix repens","Rømø"
"14396",1342937194,"Salix repens","Rømø"
"14397",1342936825,"Salix repens","Rømø"
"14398",1342936809,"Salix repens","Rømø"
"14399",1342936803,"Salix repens","Rømø"
"14400",1342936796,"Salix repens","Rømø"
"14401",1342936793,"Salix repens","Rømø"
"14402",1342936788,"Salix repens","Rømø"
"14403",1342936782,"Salix repens","Rømø"
"14404",1342936778,"Salix repens","Rømø"
"14405",1342936771,"Salix repens","Rømø"
"14406",1342936767,"Salix repens","Rømø"
"14407",1342936766,"Salix repens","Rømø"
"14408",1342936762,"Salix repens","Rømø"
"14409",1342936761,"Salix repens","Rømø"
"14410",1342936757,"Salix repens","Rømø"
"14411",1342936756,"Salix repens","Rømø"
"14412",1342936755,"Salix repens","Rømø"
"14413",1342936745,"Salix repens","Rømø"
"14414",1342936738,"Salix repens","Rømø"
"14415",1342936732,"Salix repens","Rømø"
"14416",1342936704,"Salix repens","Rømø"
"14417",1342935940,"Salix repens","Rømø"
"14418",1342935938,"Salix repens","Rømø"
"14419",1342935922,"Salix repens","Rømø"
"14420",1342935920,"Salix repens","Rømø"
"14421",1342935913,"Salix repens","Rømø"
"14422",1342935909,"Salix repens","Rømø"
"14423",1342935893,"Salix repens","Rømø"
"14424",1342935293,"Salix purpurea","Rømø"
"14425",1342934278,"Salix pentandra","Rømø"
"14426",1342934263,"Salix pentandra","Rømø"
"14427",1342934256,"Salix pentandra","Rømø"
"14428",1342934245,"Salix pentandra","Rømø"
"14429",1342934234,"Salix pentandra","Rømø"
"14430",1342934031,"Salix hastata","Rømø"
"14431",1342932792,"Salix daphnoides","Rømø"
"14432",1342930443,"Salix cinerea","Rømø"
"14433",1342930435,"Salix cinerea","Rømø"
"14434",1342930427,"Salix cinerea","Rømø"
"14435",1342930395,"Salix cinerea","Rømø"
"14436",1342929632,"Salix smithiana","Rømø"
"14437",1342929630,"Salix caprea × repens subsp. repens","Rømø"
"14438",1342927753,"Salix caprea","Rømø"
"14439",1342927481,"Salix pendulina","Rømø"
"14440",1342927454,"Salix pendulina","Rømø"
"14441",1342927094,"Salix aurita × cinerea","Rømø"
"14442",1342925503,"Salix aurita","Rømø"
"14443",1342925494,"Salix aurita","Rømø"
"14444",1342925466,"Salix aurita","Rømø"
"14445",1342925459,"Salix aurita","Rømø"
"14446",1342925448,"Salix aurita","Rømø"
"14447",1342924122,"Salix alba","Rømø"
"14448",1342924104,"Salix alba","Rømø"
"14449",1342924081,"Salix alba","Rømø"
"14450",1342924069,"Salix alba","Rømø"
"14451",1342923602,"Salicornia europaea","Rømø"
"14452",1342923597,"Salicornia europaea","Rømø"
"14453",1342923585,"Salicornia europaea","Rømø"
"14454",1342923579,"Salicornia procumbens","Rømø"
"14455",1342923572,"Salicornia europaea","Rømø"
"14456",1342923559,"Salicornia europaea","Rømø"
"14457",1342923554,"Salicornia procumbens","Rømø"
"14458",1342923552,"Salicornia procumbens","Rømø"
"14459",1342923548,"Salicornia europaea","Rømø"
"14460",1342923547,"Salicornia procumbens","Rømø"
"14461",1342923541,"Salicornia procumbens","Rømø"
"14462",1342923539,"Salicornia procumbens","Rømø"
"14463",1342923538,"Salicornia europaea","Rømø"
"14464",1342923528,"Salicornia procumbens","Rømø"
"14465",1342923523,"Salicornia procumbens","Rømø"
"14466",1342923522,"Salicornia procumbens","Rømø"
"14467",1342923515,"Salicornia procumbens","Rømø"
"14468",1342923514,"Salicornia procumbens","Rømø"
"14469",1342923513,"Salicornia procumbens","Rømø"
"14470",1342923508,"Salicornia procumbens","Rømø"
"14471",1342923502,"Salicornia procumbens","Rømø"
"14472",1342923492,"Salicornia procumbens","Rømø"
"14473",1342923484,"Salicornia procumbens","Rømø"
"14474",1342923478,"Salicornia procumbens","Rømø"
"14475",1342923476,"Salicornia procumbens","Rømø"
"14476",1342923469,"Salicornia procumbens","Rømø"
"14477",1342923464,"Salicornia procumbens","Rømø"
"14478",1342923443,"Salicornia procumbens","Rømø"
"14479",1342923438,"Salicornia procumbens","Rømø"
"14480",1342923431,"Salicornia procumbens","Rømø"
"14481",1342923351,"Sagittaria sagittifolia","Rømø"
"14482",1342923313,"Sagina subulata","Rømø"
"14483",1342921675,"Sagina procumbens","Rømø"
"14484",1342921657,"Sagina procumbens","Rømø"
"14485",1342921649,"Sagina procumbens","Rømø"
"14486",1342921646,"Sagina procumbens","Rømø"
"14487",1342921556,"Sagina nodosa","Rømø"
"14488",1342921494,"Sagina nodosa","Rømø"
"14489",1342921185,"Sagina nodosa","Rømø"
"14490",1342921174,"Sagina nodosa","Rømø"
"14491",1342921159,"Sagina nodosa","Rømø"
"14492",1342921151,"Sagina nodosa","Rømø"
"14493",1342921143,"Sagina nodosa","Rømø"
"14494",1342921134,"Sagina nodosa","Rømø"
"14495",1342921128,"Sagina nodosa","Rømø"
"14496",1342921123,"Sagina nodosa","Rømø"
"14497",1342921119,"Sagina nodosa","Rømø"
"14498",1342921114,"Sagina nodosa","Rømø"
"14499",1342921104,"Sagina nodosa","Rømø"
"14500",1342921099,"Sagina nodosa","Rømø"
"14501",1342921095,"Sagina nodosa","Rømø"
"14502",1342921094,"Sagina nodosa","Rømø"
"14503",1342921089,"Sagina nodosa","Rømø"
"14504",1342921080,"Sagina nodosa","Rømø"
"14505",1342920593,"Sagina micropetala","Rømø"
"14506",1342920592,"Sagina micropetala","Rømø"
"14507",1342920352,"Sagina maritima","Rømø"
"14508",1342920349,"Sagina maritima","Rømø"
"14509",1342920342,"Sagina maritima","Rømø"
"14510",1342920337,"Sagina maritima","Rømø"
"14511",1342920331,"Sagina maritima","Rømø"
"14512",1342920330,"Sagina maritima","Rømø"
"14513",1342920323,"Sagina maritima","Rømø"
"14514",1342920315,"Sagina maritima","Rømø"
"14515",1342920312,"Sagina maritima","Rømø"
"14516",1342920304,"Sagina maritima","Rømø"
"14517",1342920302,"Sagina maritima","Rømø"
"14518",1342920301,"Sagina maritima","Rømø"
"14519",1342920293,"Sagina maritima","Rømø"
"14520",1342920291,"Sagina maritima","Rømø"
"14521",1342920290,"Sagina maritima","Rømø"
"14522",1342920273,"Sagina maritima","Rømø"
"14523",1342920264,"Sagina maritima","Rømø"
"14524",1342920253,"Sagina apetala","Rømø"
"14525",1342920237,"Sagina apetala","Rømø"
"14526",1342920204,"Sagina apetala","Rømø"
"14527",1342918217,"Armeria maritima","Rømø"
"14528",1342918186,"Armeria maritima","Rømø"
"14529",1342918099,"Armeria maritima","Rømø"
"14530",1342918087,"Armeria maritima","Rømø"
"14531",1342917580,"Rumex palustris","Rømø"
"14532",1342915906,"Rumex obtusifolius","Rømø"
"14533",1342915901,"Rumex obtusifolius","Rømø"
"14534",1342914269,"Rumex longifolius","Rømø"
"14535",1342914248,"Rumex longifolius","Rømø"
"14536",1342914226,"Rumex longifolius","Rømø"
"14537",1342914219,"Rumex longifolius","Rømø"
"14538",1342913038,"Rumex hydrolapathum","Rømø"
"14539",1342913026,"Rumex hydrolapathum","Rømø"
"14540",1342911080,"Rumex crispus","Rømø"
"14541",1342911029,"Rumex crispus","Rømø"
"14542",1342910987,"Rumex crispus","Rømø"
"14543",1342910930,"Rumex crispus","Rømø"
"14544",1342908392,"Rumex acetosella","Rømø"
"14545",1342908391,"Rumex acetosella","Rømø"
"14546",1342908390,"Rumex acetosella","Rømø"
"14547",1342908378,"Rumex acetosella","Rømø"
"14548",1342907922,"Armeria maritima","Rømø"
"14549",1342907893,"Armeria maritima","Rømø"
"14550",1342907642,"Armeria maritima","Rømø"
"14551",1342906243,"Rumex acetosa","Rømø"
"14552",1342906232,"Rumex acetosa","Rømø"
"14553",1342906206,"Rumex acetosa","Rømø"
"14554",1342906201,"Rumex acetosa","Rømø"
"14555",1342905194,"Rubus vestitus","Rømø"
"14556",1342905159,"Rubus vestitus","Rømø"
"14557",1342905151,"Rubus vestitus","Rømø"
"14558",1342903841,"","Rømø"
"14559",1342903511,"Rubus sciocharis","Rømø"
"14560",1342903493,"Rubus sciocharis","Rømø"
"14561",1342901648,"Rubus radula","Rømø"
"14562",1342900184,"Rubus plicatus","Rømø"
"14563",1342900170,"Rubus plicatus","Rømø"
"14564",1342899461,"Rubus nemoralis","Rømø"
"14565",1342899454,"Rubus nemorosus","Rømø"
"14566",1342899393,"Rubus nemoralis","Rømø"
"14567",1342899392,"Rubus nemoralis","Rømø"
"14568",1342898891,"Rubus laciniatus","Rømø"
"14569",1342898862,"Rubus laciniatus","Rømø"
"14570",1342898851,"Rubus laciniatus","Rømø"
"14571",1342898848,"Rubus laciniatus","Rømø"
"14572",1342898450,"Rubus laciniatus","Rømø"
"14573",1342898051,"Rubus insularis","Rømø"
"14574",1342898039,"Rubus insularis","Rømø"
"14575",1342897989,"Rubus insularis","Rømø"
"14576",1342896192,"Rubus idaeus","Rømø"
"14577",1342896152,"Rubus idaeus","Rømø"
"14578",1342896144,"Rubus idaeus","Rømø"
"14579",1342895675,"Rubus gratus","Rømø"
"14580",1342895657,"Rubus gratus","Rømø"
"14581",1342895656,"Rubus gratus","Rømø"
"14582",1342895627,"Rubus gratus","Rømø"
"14583",1342894981,"Rubus egregius","Rømø"
"14584",1342894579,"Rubus camptostachys","Rømø"
"14585",1342893198,"Rubus caesius","Rømø"
"14586",1342893175,"Rubus caesius","Rømø"
"14587",1342893171,"Rubus caesius","Rømø"
"14588",1342893041,"Rubus atrichantherus","Rømø"
"14589",1342891744,"Rubus armeniacus","Rømø"
"14590",1342891724,"Rubus armeniacus","Rømø"
"14591",1342891722,"Rubus armeniacus","Rømø"
"14592",1342891710,"Rubus armeniacus","Rømø"
"14593",1342891686,"Rubus armeniacus","Rømø"
"14594",1342890737,"Rosa virginiana","Rømø"
"14595",1342890730,"Rosa virginiana","Rømø"
"14596",1342890704,"Rosa virginiana","Rømø"
"14597",1342888405,"Rosa rugosa","Rømø"
"14598",1342888389,"Rosa rugosa","Rømø"
"14599",1342888376,"Rosa rugosa","Rømø"
"14600",1342888369,"Rosa rugosa","Rømø"
"14601",1342888361,"Rosa rugosa","Rømø"
"14602",1342887873,"Rosa glauca","Rømø"
"14603",1342887849,"Arenaria serpyllifolia","Rømø"
"14604",1342887817,"Arenaria serpyllifolia","Rømø"
"14605",1342887808,"Arenaria serpyllifolia","Rømø"
"14606",1342887595,"Arenaria serpyllifolia","Rømø"
"14607",1342886735,"Rosa rubiginosa","Rømø"
"14608",1342886734,"Rosa rubiginosa","Rømø"
"14609",1342886728,"Rosa rubiginosa","Rømø"
"14610",1342886318,"Rosa spinosissima","Rømø"
"14611",1342886313,"Rosa spinosissima","Rømø"
"14612",1342886310,"Rosa spinosissima","Rømø"
"14613",1342886294,"Rosa spinosissima","Rømø"
"14614",1342886292,"Rosa spinosissima","Rømø"
"14615",1342886291,"Rosa spinosissima","Rømø"
"14616",1342886290,"Rosa spinosissima","Rømø"
"14617",1342886289,"Rosa spinosissima","Rømø"
"14618",1342886288,"Rosa spinosissima","Rømø"
"14619",1342886287,"Rosa spinosissima","Rømø"
"14620",1342886283,"Rosa spinosissima","Rømø"
"14621",1342886280,"Rosa spinosissima","Rømø"
"14622",1342886278,"Rosa spinosissima","Rømø"
"14623",1342886276,"Rosa spinosissima","Rømø"
"14624",1342886264,"Rosa spinosissima","Rømø"
"14625",1342886258,"Rosa spinosissima","Rømø"
"14626",1342886249,"Rosa spinosissima","Rømø"
"14627",1342885479,"Rosa multiflora","Rømø"
"14628",1342884748,"Rosa dumalis","Rømø"
"14629",1342884079,"Rosa caesia","Rømø"
"14630",1342884066,"Rosa caesia","Rømø"
"14631",1342881873,"Rosa canina","Rømø"
"14632",1342881865,"Rosa canina","Rømø"
"14633",1342881856,"Rosa canina","Rømø"
"14634",1342879898,"Rorippa palustris","Rømø"
"14635",1342879882,"Rorippa palustris","Rømø"
"14636",1342879859,"Rorippa palustris","Rømø"
"14637",1342879040,"Rorippa anceps","Rømø"
"14638",1342877449,"Ribes rubrum","Rømø"
"14639",1342877447,"Ribes rubrum","Rømø"
"14640",1342875875,"Ribes uva-crispa","Rømø"
"14641",1342875848,"Ribes uva-crispa","Rømø"
"14642",1342875830,"Ribes uva-crispa","Rømø"
"14643",1342875821,"Ribes uva-crispa","Rømø"
"14644",1342873602,"Ribes rubrum","Rømø"
"14645",1342873594,"Ribes rubrum","Rømø"
"14646",1342873581,"Ribes rubrum","Rømø"
"14647",1342872302,"Ribes nigrum","Rømø"
"14648",1342872291,"Ribes nigrum","Rømø"
"14649",1342871366,"Ribes alpinum","Rømø"
"14650",1342871251,"Rhynchospora fusca","Rømø"
"14651",1342871250,"Rhynchospora fusca","Rømø"
"14652",1342871241,"Rhynchospora fusca","Rømø"
"14653",1342871240,"Rhynchospora fusca","Rømø"
"14654",1342871239,"Rhynchospora fusca","Rømø"
"14655",1342871238,"Rhynchospora fusca","Rømø"
"14656",1342871236,"Rhynchospora fusca","Rømø"
"14657",1342871232,"Rhynchospora fusca","Rømø"
"14658",1342871228,"Rhynchospora fusca","Rømø"
"14659",1342871220,"Rhynchospora fusca","Rømø"
"14660",1342870975,"Rhynchospora alba","Rømø"
"14661",1342870972,"Rhynchospora alba","Rømø"
"14662",1342870969,"Rhynchospora alba","Rømø"
"14663",1342870966,"Rhynchospora alba","Rømø"
"14664",1342870965,"Rhynchospora alba","Rømø"
"14665",1342870953,"Rhynchospora alba","Rømø"
"14666",1342870104,"","Rømø"
"14667",1342870095,"","Rømø"
"14668",1342870087,"","Rømø"
"14669",1342870070,"","Rømø"
"14670",1342870059,"","Rømø"
"14671",1342870044,"","Rømø"
"14672",1342869157,"Rhinanthus minor","Rømø"
"14673",1342869152,"Rhinanthus minor","Rømø"
"14674",1342869134,"Rhinanthus minor","Rømø"
"14675",1342868436,"Rheum rhabarbarum","Rømø"
"14676",1342868426,"Rheum rhabarbarum","Rømø"
"14677",1342866557,"Raphanus raphanistrum","Rømø"
"14678",1342865000,"Ranunculus sceleratus","Rømø"
"14679",1342864999,"Ranunculus sceleratus","Rømø"
"14680",1342864978,"Ranunculus sceleratus","Rømø"
"14681",1342864977,"Ranunculus sceleratus","Rømø"
"14682",1342864204,"Ranunculus sardous","Rømø"
"14683",1342864184,"Ranunculus sardous","Rømø"
"14684",1342864178,"Ranunculus sardous","Rømø"
"14685",1342864170,"Ranunculus sardous","Rømø"
"14686",1342864165,"Ranunculus sardous","Rømø"
"14687",1342864164,"Ranunculus sardous","Rømø"
"14688",1342864163,"Ranunculus sardous","Rømø"
"14689",1342864162,"Ranunculus sardous","Rømø"
"14690",1342864159,"Ranunculus sardous","Rømø"
"14691",1342864158,"Ranunculus sardous","Rømø"
"14692",1342864156,"Ranunculus sardous","Rømø"
"14693",1342864150,"Ranunculus sardous","Rømø"
"14694",1342864147,"Ranunculus sardous","Rømø"
"14695",1342864142,"Ranunculus sardous","Rømø"
"14696",1342864141,"Ranunculus sardous","Rømø"
"14697",1342864140,"Ranunculus sardous","Rømø"
"14698",1342864138,"Ranunculus sardous","Rømø"
"14699",1342864136,"Ranunculus sardous","Rømø"
"14700",1342864135,"Ranunculus sardous","Rømø"
"14701",1342864134,"Ranunculus sardous","Rømø"
"14702",1342864133,"Ranunculus sardous","Rømø"
"14703",1342864128,"Ranunculus sardous","Rømø"
"14704",1342864121,"Ranunculus sardous","Rømø"
"14705",1342864119,"Ranunculus sardous","Rømø"
"14706",1342862211,"Ranunculus repens","Rømø"
"14707",1342862185,"Ranunculus repens","Rømø"
"14708",1342862163,"Ranunculus repens","Rømø"
"14709",1342862155,"Ranunculus repens","Rømø"
"14710",1342862140,"Ranunculus repens","Rømø"
"14711",1342861336,"Ranunculus peltatus","Rømø"
